stem,gender_ann,group_id,label,music_type_ann,vowel_ann,Total Duration,path,duration_sec,singer,gender
f9_scales_c_slow_forte_u,Female,f9,Slow_Legato_Forte,Scale,u,11.19202,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_forte/f9_scales_c_slow_forte_u.wav,11.193333333333332,female9,female
f9_scales_c_slow_piano_a,Female,f9,Slow_Legato_Piano,Scale,a,10.92499,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_c_slow_piano_a.wav,10.93546485260771,female9,female
f9_scales_c_slow_piano_e,Female,f9,Slow_Legato_Piano,Scale,e,11.15719,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_c_slow_piano_e.wav,11.158639455782312,female9,female
f9_scales_c_slow_piano_i,Female,f9,Slow_Legato_Piano,Scale,i,11.31973,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_c_slow_piano_i.wav,11.326031746031743,female9,female
f9_scales_c_slow_piano_o,Female,f9,Slow_Legato_Piano,Scale,o,10.7044,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_c_slow_piano_o.wav,10.712312925170068,female9,female
f9_scales_c_slow_piano_u,Female,f9,Slow_Legato_Piano,Scale,u,10.87855,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_c_slow_piano_u.wav,10.87968253968254,female9,female
f9_scales_f_fast_forte_a,Female,f9,Fast_Articulated_Forte,Scale,a,3.52944,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_forte/f9_scales_f_fast_forte_a.wav,3.53124716553288,female9,female
f9_scales_f_fast_forte_e,Female,f9,Fast_Articulated_Forte,Scale,e,3.94739,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_forte/f9_scales_f_fast_forte_e.wav,3.9497732426303855,female9,female
f9_scales_f_fast_forte_i,Female,f9,Fast_Articulated_Forte,Scale,i,4.09832,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_forte/f9_scales_f_fast_forte_i.wav,4.106712018140589,female9,female
f9_scales_f_fast_forte_o,Female,f9,Fast_Articulated_Forte,Scale,o,3.8429,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_forte/f9_scales_f_fast_forte_o.wav,3.8451473922902495,female9,female
f9_scales_f_fast_forte_u,Female,f9,Fast_Articulated_Forte,Scale,u,3.99383,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_forte/f9_scales_f_fast_forte_u.wav,4.002086167800454,female9,female
f9_scales_f_fast_piano_a,Female,f9,Fast_Articulated_Piano,Scale,a,4.00544,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_piano/f9_scales_f_fast_piano_a.wav,4.011519274376417,female9,female
f9_scales_f_fast_piano_e,Female,f9,Fast_Articulated_Piano,Scale,e,3.77325,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_piano/f9_scales_f_fast_piano_e.wav,3.774013605442177,female9,female
f9_scales_f_fast_piano_i,Female,f9,Fast_Articulated_Piano,Scale,i,3.77325,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_piano/f9_scales_f_fast_piano_i.wav,3.773990929705216,female9,female
f9_scales_f_fast_piano_o,Female,f9,Fast_Articulated_Piano,Scale,o,4.23764,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_piano/f9_scales_f_fast_piano_o.wav,4.24907029478458,female9,female
f9_scales_f_fast_piano_u,Female,f9,Fast_Articulated_Piano,Scale,u,3.87773,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/fast_piano/f9_scales_f_fast_piano_u.wav,3.879569160997733,female9,female
f9_scales_f_slow_forte_u,Female,f9,Slow_Legato_Forte,Scale,u,10.85533,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_forte/f9_scales_f_slow_forte_u.wav,10.86546485260771,female9,female
f9_scales_f_slow_piano_a,Female,f9,Slow_Legato_Piano,Scale,a,10.78567,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_f_slow_piano_a.wav,10.786167800453514,female9,female
f9_scales_f_slow_piano_e,Female,f9,Slow_Legato_Piano,Scale,e,10.61152,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_f_slow_piano_e.wav,10.61673469387755,female9,female
f9_scales_f_slow_piano_i,Female,f9,Slow_Legato_Piano,Scale,i,11.401,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_f_slow_piano_i.wav,11.407324263038548,female9,female
f9_scales_f_slow_piano_o,Female,f9,Slow_Legato_Piano,Scale,o,10.33288,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_f_slow_piano_o.wav,10.33437641723356,female9,female
f9_scales_f_slow_piano_u,Female,f9,Slow_Legato_Piano,Scale,u,10.78567,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/slow_piano/f9_scales_f_slow_piano_u.wav,10.786145124716551,female9,female
f9_scales_lip_trill_a,Female,f9,Lip_Trill,Scale,a,8.93969,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/lip_trill/f9_scales_lip_trill_a.wav,8.940090702947845,female9,female
f9_scales_lip_trill_e,Female,f9,Lip_Trill,Scale,e,8.88164,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/lip_trill/f9_scales_lip_trill_e.wav,8.890430839002267,female9,female
f9_scales_lip_trill_i,Female,f9,Lip_Trill,Scale,i,8.93969,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/lip_trill/f9_scales_lip_trill_i.wav,8.940113378684806,female9,female
f9_scales_lip_trill_o,Female,f9,Lip_Trill,Scale,o,8.04572,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/lip_trill/f9_scales_lip_trill_o.wav,8.04609977324263,female9,female
f9_scales_lip_trill_u,Female,f9,Lip_Trill,Scale,u,8.53334,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/lip_trill/f9_scales_lip_trill_u.wav,8.542766439909297,female9,female
f9_scales_straight_a,Female,f9,StraightTone,Scale,a,7.7903,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/straight/f9_scales_straight_a.wav,7.791519274376418,female9,female
f9_scales_straight_e,Female,f9,StraightTone,Scale,e,7.50005,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/straight/f9_scales_straight_e.wav,7.501428571428572,female9,female
f9_scales_straight_i,Female,f9,StraightTone,Scale,i,8.03411,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/straight/f9_scales_straight_i.wav,8.04018140589569,female9,female
f9_scales_straight_o,Female,f9,StraightTone,Scale,o,7.7903,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/straight/f9_scales_straight_o.wav,7.791541950113379,female9,female
f9_scales_straight_u,Female,f9,StraightTone,Scale,u,7.98767,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/straight/f9_scales_straight_u.wav,7.99875283446712,female9,female
f9_scales_vibrato_a,Female,f9,MoltoVibrato,Scale,a,10.33288,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/vibrato/f9_scales_vibrato_a.wav,10.339569160997732,female9,female
f9_scales_vibrato_e,Female,f9,MoltoVibrato,Scale,e,10.22839,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/vibrato/f9_scales_vibrato_e.wav,10.238208616780046,female9,female
f9_scales_vibrato_i,Female,f9,MoltoVibrato,Scale,i,10.48381,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/vibrato/f9_scales_vibrato_i.wav,10.491655328798188,female9,female
f9_scales_vibrato_o,Female,f9,MoltoVibrato,Scale,o,9.92653,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/vibrato/f9_scales_vibrato_o.wav,9.934104308390022,female9,female
f9_scales_vibrato_u,Female,f9,MoltoVibrato,Scale,u,10.33288,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female9/scales/vibrato/f9_scales_vibrato_u.wav,10.339591836734694,female9,female
m10_arpeggios_breathy_a,Male,m10,VeryBreathy,Arpeggio,a,5.10839,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/breathy/m10_arpeggios_breathy_a.wav,5.114285714285714,male10,male
m10_arpeggios_breathy_e,Male,m10,VeryBreathy,Arpeggio,e,5.01551,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/breathy/m10_arpeggios_breathy_e.wav,5.028321995464853,male10,male
m10_arpeggios_breathy_i,Male,m10,VeryBreathy,Arpeggio,i,5.10839,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/breathy/m10_arpeggios_breathy_i.wav,5.114285714285714,male10,male
m10_arpeggios_breathy_o,Male,m10,VeryBreathy,Arpeggio,o,5.15483,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/breathy/m10_arpeggios_breathy_o.wav,5.157256235827664,male10,male
m10_arpeggios_breathy_u,Male,m10,VeryBreathy,Arpeggio,u,5.22449,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/breathy/m10_arpeggios_breathy_u.wav,5.243219954648526,male10,male
m10_arpeggios_c_slow_piano_a,Male,m10,Slow_Legato_Piano,Arpeggio,a,7.73224,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_c_slow_piano_a.wav,7.753628117913832,male10,male
m10_arpeggios_c_slow_piano_e,Male,m10,Slow_Legato_Piano,Arpeggio,e,8.35918,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_c_slow_piano_e.wav,8.35936507936508,male10,male
m10_arpeggios_c_slow_piano_i,Male,m10,Slow_Legato_Piano,Arpeggio,i,8.0341,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_c_slow_piano_i.wav,8.056485260770975,male10,male
m10_arpeggios_c_slow_piano_o,Male,m10,Slow_Legato_Piano,Arpeggio,o,8.10376,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_c_slow_piano_o.wav,8.117074829931973,male10,male
m10_arpeggios_c_slow_piano_u,Male,m10,Slow_Legato_Piano,Arpeggio,u,8.35918,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_c_slow_piano_u.wav,8.35936507936508,male10,male
m10_arpeggios_f_slow_piano_a,Male,m10,Slow_Legato_Piano,Arpeggio,a,8.12698,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_f_slow_piano_a.wav,8.148548752834467,male10,male
m10_arpeggios_f_slow_piano_e,Male,m10,Slow_Legato_Piano,Arpeggio,e,8.08054,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_f_slow_piano_e.wav,8.086802721088436,male10,male
m10_arpeggios_f_slow_piano_i,Male,m10,Slow_Legato_Piano,Arpeggio,i,8.08054,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_f_slow_piano_i.wav,8.086825396825397,male10,male
m10_arpeggios_f_slow_piano_o,Male,m10,Slow_Legato_Piano,Arpeggio,o,8.68426,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_f_slow_piano_o.wav,8.704149659863946,male10,male
m10_arpeggios_f_slow_piano_u,Male,m10,Slow_Legato_Piano,Arpeggio,u,8.31274,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/slow_piano/m10_arpeggios_f_slow_piano_u.wav,8.33374149659864,male10,male
m10_arpeggios_lip_trill_a,Male,m10,Lip_Trill,Arpeggio,a,5.10839,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/lip_trill/m10_arpeggios_lip_trill_a.wav,5.1197052154195015,male10,male
m10_arpeggios_lip_trill_e,Male,m10,Lip_Trill,Arpeggio,e,5.31737,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/lip_trill/m10_arpeggios_lip_trill_e.wav,5.331269841269841,male10,male
m10_arpeggios_lip_trill_i,Male,m10,Lip_Trill,Arpeggio,i,5.20127,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/lip_trill/m10_arpeggios_lip_trill_i.wav,5.204353741496599,male10,male
m10_arpeggios_lip_trill_o,Male,m10,Lip_Trill,Arpeggio,o,5.22449,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/lip_trill/m10_arpeggios_lip_trill_o.wav,5.246643990929705,male10,male
m10_arpeggios_lip_trill_u,Male,m10,Lip_Trill,Arpeggio,u,5.41025,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/lip_trill/m10_arpeggios_lip_trill_u.wav,5.415918367346939,male10,male
m10_arpeggios_straight_a,Male,m10,Slow_StraightTone,Arpeggio,a,7.89478,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/straight/m10_arpeggios_straight_a.wav,7.910294784580499,male10,male
m10_arpeggios_straight_e,Male,m10,Slow_StraightTone,Arpeggio,e,8.08054,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/straight/m10_arpeggios_straight_e.wav,8.084784580498866,male10,male
m10_arpeggios_straight_i,Male,m10,Slow_StraightTone,Arpeggio,i,7.73224,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/straight/m10_arpeggios_straight_i.wav,7.73578231292517,male10,male
m10_arpeggios_straight_o,Male,m10,Slow_StraightTone,Arpeggio,o,7.66259,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/straight/m10_arpeggios_straight_o.wav,7.677641723356009,male10,male
m10_arpeggios_straight_u,Male,m10,Slow_StraightTone,Arpeggio,u,7.84834,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/arpeggios/straight/m10_arpeggios_straight_u.wav,7.852131519274376,male10,male
m10_caro_straight,Male,m10,StraightTone,MusicalExcerp_Caro,,32.64726,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/excerpts/straight/m10_caro_straight.wav,32.661814058956914,male10,male
m10_dona_straight,Male,m10,StraightTone,MusicalExcerp_Dona,,18.92426,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/excerpts/straight/m10_dona_straight.wav,18.93471655328798,male10,male
m10_long_messa_a,Male,m10,MessaDiVoce,Long_tones,a,11.95828,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/messa/m10_long_messa_a.wav,11.967528344671202,male10,male
m10_long_messa_e,Male,m10,MessaDiVoce,Long_tones,e,11.00626,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/messa/m10_long_messa_e.wav,11.022698412698412,male10,male
m10_long_messa_i,Male,m10,MessaDiVoce,Long_tones,i,10.9366,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/messa/m10_long_messa_i.wav,10.943968253968254,male10,male
m10_long_messa_o,Male,m10,MessaDiVoce,Long_tones,o,11.401,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/messa/m10_long_messa_o.wav,11.416394557823129,male10,male
m10_long_messa_u,Male,m10,MessaDiVoce,Long_tones,u,10.54186,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/messa/m10_long_messa_u.wav,10.55031746031746,male10,male
m10_long_straight_a,Male,m10,StraightTone,Long_tones,a,8.24308,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/straight/m10_long_straight_a.wav,8.253832199546485,male10,male
m10_long_straight_e,Male,m10,StraightTone,Long_tones,e,7.15175,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/straight/m10_long_straight_e.wav,7.1571655328798185,male10,male
m10_long_straight_i,Male,m10,StraightTone,Long_tones,i,7.38395,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/straight/m10_long_straight_i.wav,7.388049886621316,male10,male
m10_long_straight_o,Male,m10,StraightTone,Long_tones,o,6.91955,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/straight/m10_long_straight_o.wav,6.926303854875283,male10,male
m10_long_straight_u,Male,m10,StraightTone,Long_tones,u,7.03565,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/long_tones/straight/m10_long_straight_u.wav,7.041746031746031,male10,male
m10_row_straight,Male,m10,StraightTone,MusicalExcerp_RowRow,,12.63166,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/excerpts/straight/m10_row_straight.wav,12.64265306122449,male10,male
m10_scales_breathy_e,Male,m10,Breathy,Scale,e,5.57279,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/breathy/m10_scales_breathy_e.wav,5.582448979591836,male10,male
m10_scales_breathy_i,Male,m10,Breathy,Scale,i,5.82821,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/breathy/m10_scales_breathy_i.wav,5.848276643990929,male10,male
m10_scales_breathy_o,Male,m10,Breathy,Scale,o,5.78177,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/breathy/m10_scales_breathy_o.wav,5.803990929705216,male10,male
m10_scales_breathy_u,Male,m10,Breathy,Scale,u,5.66567,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/breathy/m10_scales_breathy_u.wav,5.671065759637188,male10,male
m10_scales_c_slow_piano_a,Male,m10,Slow_Legato_Piano,Scale,a,10.77406,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_c_slow_piano_a.wav,10.777528344671202,male10,male
m10_scales_c_slow_piano_e,Male,m10,Slow_Legato_Piano,Scale,e,10.61152,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_c_slow_piano_e.wav,10.632857142857144,male10,male
m10_scales_c_slow_piano_i,Male,m10,Slow_Legato_Piano,Scale,i,10.7044,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_c_slow_piano_i.wav,10.705192743764172,male10,male
m10_scales_c_slow_piano_o,Male,m10,Slow_Legato_Piano,Scale,o,10.7044,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_c_slow_piano_o.wav,10.705192743764172,male10,male
m10_scales_c_slow_piano_u,Male,m10,Slow_Legato_Piano,Scale,u,10.91338,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_c_slow_piano_u.wav,10.92219954648526,male10,male
m10_scales_f_slow_piano_a,Male,m10,Slow_Legato_Piano,Scale,a,10.0078,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_f_slow_piano_a.wav,10.024444444444445,male10,male
m10_scales_f_slow_piano_e,Male,m10,Slow_Legato_Piano,Scale,e,10.0078,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_f_slow_piano_e.wav,10.024444444444445,male10,male
m10_scales_f_slow_piano_i,Male,m10,Slow_Legato_Piano,Scale,i,10.44898,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_f_slow_piano_i.wav,10.46344671201814,male10,male
m10_scales_f_slow_piano_o,Male,m10,Slow_Legato_Piano,Scale,o,10.44898,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_f_slow_piano_o.wav,10.463469387755104,male10,male
m10_scales_f_slow_piano_u,Male,m10,Slow_Legato_Piano,Scale,u,10.8205,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/slow_piano/m10_scales_f_slow_piano_u.wav,10.829319727891155,male10,male
m10_scales_lip_trill_a,Male,m10,Lip_Trill,Scale,a,5.73533,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/lip_trill/m10_scales_lip_trill_a.wav,5.7457596371882085,male10,male
m10_scales_straight_a,Male,m10,StraightTone,Scale,a,10.91338,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/straight/m10_scales_straight_a.wav,10.924421768707482,male10,male
m10_scales_straight_e,Male,m10,StraightTone,Scale,e,10.7044,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/straight/m10_scales_straight_e.wav,10.711609977324263,male10,male
m10_scales_straight_i,Male,m10,StraightTone,Scale,i,10.42576,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/straight/m10_scales_straight_i.wav,10.427868480725625,male10,male
m10_scales_straight_o,Male,m10,StraightTone,Scale,o,10.05424,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/straight/m10_scales_straight_o.wav,10.073174603174603,male10,male
m10_scales_straight_u,Male,m10,StraightTone,Scale,u,9.98458,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male10/scales/straight/m10_scales_straight_u.wav,10.002222222222224,male10,male
m11_arpeggios_belt_a,Male,m11,Belt_Harsh,Arpeggio,a,7.15175,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/belt/m11_arpeggios_belt_a.wav,7.1650340136054425,male11,male
m11_arpeggios_belt_e,Male,m11,Belt_Harsh,Arpeggio,e,7.36073,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/belt/m11_arpeggios_belt_e.wav,7.366303854875284,male11,male
m11_arpeggios_belt_i,Male,m11,Belt_Harsh,Arpeggio,i,7.47683,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/belt/m11_arpeggios_belt_i.wav,7.487074829931973,male11,male
m11_arpeggios_belt_o,Male,m11,Belt_Harsh,Arpeggio,o,7.24463,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/belt/m11_arpeggios_belt_o.wav,7.245555555555556,male11,male
m11_arpeggios_belt_u,Male,m11,Belt_Harsh,Arpeggio,u,7.24463,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/belt/m11_arpeggios_belt_u.wav,7.245555555555556,male11,male
m11_arpeggios_breathy_a,Male,m11,VeryBreathy,Arpeggio,a,7.61615,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/breathy/m11_arpeggios_breathy_a.wav,7.619319727891156,male11,male
m11_arpeggios_breathy_e,Male,m11,VeryBreathy,Arpeggio,e,7.82512,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/breathy/m11_arpeggios_breathy_e.wav,7.833356009070295,male11,male
m11_arpeggios_breathy_i,Male,m11,VeryBreathy,Arpeggio,i,7.31429,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/breathy/m11_arpeggios_breathy_i.wav,7.31968253968254,male11,male
m11_arpeggios_breathy_o,Male,m11,VeryBreathy,Arpeggio,o,7.22141,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/breathy/m11_arpeggios_breathy_o.wav,7.234081632653061,male11,male
m11_arpeggios_c_fast_forte_a,Male,m11,Fast_Articulated_Forte,Arpeggio,a,2.06658,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_forte/m11_arpeggios_c_fast_forte_a.wav,2.07530612244898,male11,male
m11_arpeggios_c_fast_forte_e,Male,m11,Fast_Articulated_Forte,Arpeggio,e,1.88082,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_forte/m11_arpeggios_c_fast_forte_e.wav,1.898684807256236,male11,male
m11_arpeggios_c_fast_forte_i,Male,m11,Fast_Articulated_Forte,Arpeggio,i,2.13624,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_forte/m11_arpeggios_c_fast_forte_i.wav,2.1415192743764173,male11,male
m11_arpeggios_c_fast_forte_o,Male,m11,Fast_Articulated_Forte,Arpeggio,o,1.92726,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_forte/m11_arpeggios_c_fast_forte_o.wav,1.9428344671201812,male11,male
m11_arpeggios_c_fast_forte_u,Male,m11,Fast_Articulated_Forte,Arpeggio,u,2.11302,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_forte/m11_arpeggios_c_fast_forte_u.wav,2.119455782312925,male11,male
m11_arpeggios_c_fast_piano_a,Male,m11,Fast_Articulated_Piano,Arpeggio,a,2.04336,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_piano/m11_arpeggios_c_fast_piano_a.wav,2.047596371882086,male11,male
m11_arpeggios_c_fast_piano_e,Male,m11,Fast_Articulated_Piano,Arpeggio,e,2.13624,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_piano/m11_arpeggios_c_fast_piano_e.wav,2.1474603174603173,male11,male
m11_arpeggios_c_fast_piano_o,Male,m11,Fast_Articulated_Piano,Arpeggio,o,2.13624,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_piano/m11_arpeggios_c_fast_piano_o.wav,2.1474829931972788,male11,male
m11_arpeggios_c_fast_piano_u,Male,m11,Fast_Articulated_Piano,Arpeggio,u,2.13624,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/fast_piano/m11_arpeggios_c_fast_piano_u.wav,2.1474603174603173,male11,male
m11_arpeggios_c_slow_forte_a,Male,m11,Slow_Legato_Forte,Arpeggio,a,7.10531,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/male11/arpeggios/slow_forte/m11_arpeggios_c_slow_forte_a.wav,7.116417233560091,male11,male
